"THETA1","THETA2","THETA3","THETA4","THETA5","THETA6","THETA7","THETA8"
0.125741945888775,-0.000653231564839843,-0.0212100757041889,-0.00107327053635028,0.0211411162883338,0,-0.000879061117854838,0.00509204383062005
-0.000653231564839843,0.00037926704889803,-0.000364964738686448,8.97787692036435e-05,6.27503172935606e-05,0,0.000178685908861299,0.00018545671926241
-0.0212100757041889,-0.000364964738686448,0.372461172639173,-0.00461474338488099,0.01516978426603,0,-0.000361766980776814,-0.00992607382654131
-0.00107327053635028,8.97787692036435e-05,-0.00461474338488099,0.00272978542230385,0.000780350216647075,0,0.000275475264071409,0.000629656322759328
0.0211411162883338,6.27503172935606e-05,0.01516978426603,0.000780350216647075,0.00908992319141933,0,7.86915824228616e-05,0.00139672314663533
0,0,0,0,0,0,0,0
-0.000879061117854838,0.000178685908861299,-0.000361766980776814,0.000275475264071409,7.86915824228616e-05,0,0.00100193943684367,0.000452470794294739
0.00509204383062005,0.00018545671926241,-0.00992607382654131,0.000629656322759328,0.00139672314663533,0,0.000452470794294739,0.0137218634305613
