"THETA1","THETA2","THETA3","THETA4","THETA5","THETA6","THETA7","THETA8"
0.0821740104022092,-0.00778101089623444,-0.00824013292327911,-0.00278768524961334,0.00926317203650821,0,-0.00257620855436983,0.00439572159012953
-0.00778101089623444,0.0650207441794268,-0.0253735053310101,0.00146919207887082,-0.00191772068097985,0,-0.00498027521290878,-0.000842382227082174
-0.00824013292327911,-0.0253735053310101,0.203457802129301,-0.00346392489577647,0.00838316234065343,0,0.00120603757588984,-0.00732350006420163
-0.00278768524961334,0.00146919207887082,-0.00346392489577647,0.00151012559932486,0.00011246248594337,0,0.000361396931565295,-0.000829260221593418
0.00926317203650821,-0.00191772068097985,0.00838316234065343,0.00011246248594337,0.00337272835983976,0,-0.000106774659999758,-0.000587558304115049
0,0,0,0,0,0,0,0
-0.00257620855436983,-0.00498027521290878,0.00120603757588984,0.000361396931565295,-0.000106774659999758,0,0.00319939054160437,-0.000294902724356258
0.00439572159012953,-0.000842382227082174,-0.00732350006420163,-0.000829260221593418,-0.000587558304115049,0,-0.000294902724356258,0.0542932891704512
