"THETA1","THETA2","THETA3","THETA4","THETA5","THETA6","THETA7","THETA8"
0.0244779752190498,-5.81858992132374e-05,-0.00658925096993402,-9.80057053119153e-05,0.00349371387025785,0,-0.000223279063312015,-0.0011187105538729
-5.81858992132374e-05,8.60489498654893e-05,0.000206637120060395,-5.21023208466547e-06,-5.70016499162564e-06,0,2.54502500335006e-05,1.17455216917922e-05
-0.00658925096993402,0.000206637120060395,0.0656888223305134,0.000323275561733922,0.00433491363475762,0,-9.40330070503549e-07,0.000878068573464806
-9.80057053119153e-05,-5.21023208466547e-06,0.000323275561733922,0.000566813915166744,0.000411125941607025,0,-1.09341014506879e-05,7.59478298715776e-05
0.00349371387025785,-5.70016499162564e-06,0.00433491363475762,0.000411125941607025,0.00151006918190447,0,-2.08227402609005e-05,-4.71707143875951e-05
0,0,0,0,0,0,0,0
-0.000223279063312015,2.54502500335006e-05,-9.40330070503549e-07,-1.09341014506879e-05,-2.08227402609005e-05,0,0.000141419542936196,1.08606318435612e-05
-0.0011187105538729,1.17455216917922e-05,0.000878068573464806,7.59478298715776e-05,-4.71707143875951e-05,0,1.08606318435612e-05,0.00266063377350389
