"THETA1","THETA2","THETA3","THETA4","THETA5","THETA6","THETA7","THETA8"
0.0567816832043002,-0.0016299922348464,-0.0142009859453491,-0.00267040173146413,0.00452466903435344,0,-0.00211497951029638,0.000728305163197479
-0.0016299922348464,0.0098504356232135,-0.00596908368064221,0.000617615844958191,-0.000148268595055976,0,-0.00140820186697061,0.000208848066537492
-0.0142009859453491,-0.00596908368064221,0.124292062673203,-0.00193536946952527,0.00457251009936234,0,0.0004412607629332,-0.00459668744471373
-0.00267040173146413,0.000617615844958191,-0.00193536946952527,0.000935540464689217,2.22859541231062e-05,0,0.000231589639590345,-0.000501330314566077
0.00452466903435344,-0.000148268595055976,0.00457251009936234,2.22859541231062e-05,0.0018976681166397,0,-0.000213270948361502,-0.000771043603089712
0,0,0,0,0,0,0,0
-0.00211497951029638,-0.00140820186697061,0.0004412607629332,0.000231589639590345,-0.000213270948361502,0,0.00197361077734496,-0.000635589279822497
0.000728305163197479,0.000208848066537492,-0.00459668744471373,-0.000501330314566077,-0.000771043603089712,0,-0.000635589279822497,0.0299927109281495
