"THETA1","THETA2","THETA3","THETA4","THETA5","THETA6","THETA7","THETA8"
0.0787915939835091,-0.00539863129401146,-0.0158438322523692,-0.00279743578064127,0.00687776268906047,0,-0.00217227838962708,0.000282893504666554
-0.00539863129401146,0.0148300841515086,-0.00984247005994352,0.000859177354938467,-0.000245140554028189,0,-0.000861554485097613,0.00111947755888584
-0.0158438322523692,-0.00984247005994352,0.169375929028494,-0.00316675612770139,0.0049959261149914,0,0.000319720097783229,-0.00457650076129548
-0.00279743578064127,0.000859177354938467,-0.00316675612770139,0.00122070551489499,0.000464244583388686,0,0.00020950031094026,-0.000375101678587187
0.00687776268906047,-0.000245140554028189,0.0049959261149914,0.000464244583388686,0.00236682576183082,0,-0.000146387137968089,-0.000518318059230081
0,0,0,0,0,0,0,0
-0.00217227838962708,-0.000861554485097613,0.000319720097783229,0.00020950031094026,-0.000146387137968089,0,0.00236373298896882,-0.000559140648270344
0.000282893504666554,0.00111947755888584,-0.00457650076129548,-0.000375101678587187,-0.000518318059230081,0,-0.000559140648270344,0.0365433707974498
